rep,gene,case_fun,case_syn,control_fun,control_syn,case_ratio,control_ratio,case_fun_w,control_fun_w,prox,prox_w
28,CLEC17A,19,15,92,63,1.26666666666667,1.46031746031746,10.274678111588,58.8426395939086,0.710228262880792,0.445507372203366
28,DDX39A,13,3,57,16,4.33333333333333,3.5625,7.03004291845494,36.4568527918782,0.77678057994247,0.962475012378202
28,DNAJB1,9,7,33,49,1.28571428571429,0.673469387755102,4.86695278969957,21.1065989847716,0.239104542019323,0.432004091708482
28,GIPC1,6,9,25,43,0.666666666666667,0.581395348837209,3.24463519313305,15.989847715736,0.815259299392941,0.915760384391656
28,NDUFB7,10,2,33,8,5,4.125,5.40772532188841,21.1065989847716,0.822687377614573,1
28,PKN1,28,20,177,90,1.4,1.96666666666667,15.1416309012876,113.208121827411,0.291995142429705,0.160966907225136
28,PTGER1,14,9,54,58,1.55555555555556,0.931034482758621,7.57081545064378,34.5380710659898,0.267180778082623,0.469769476198407
28,TECR,14,0,59,26,Inf,2.26923076923077,7.57081545064378,37.7360406091371,0.00226004321425518,0.00543856899392824
28,ZNF333,30,14,140,84,2.14285714285714,1.66666666666667,16.2231759656652,89.5431472081218,0.470689526636252,0.876239490881093
29,ADGRE2,30,22,107,139,1.36363636363636,0.76978417266187,11.6129032258065,63.9549390187133,0.0622985356795324,0.670994667536507
29,ADGRE3,35,12,143,51,2.91666666666667,2.80392156862745,13.5483870967742,85.4724885951029,0.915474161700367,0.413148988870941
29,ADGRE5,55,15,169,107,3.66666666666667,1.57943925233645,21.2903225806452,101.01294106694,0.00515071529972994,0.278067708072217
29,CLEC17A,11,12,46,78,0.916666666666667,0.58974358974359,4.25806451612903,27.4946466809422,0.336407501289618,1
29,DDX39A,20,5,53,30,4,1.76666666666667,7.74193548387097,31.678614654129,0.118727619096899,0.512669057173816
29,DNAJB1,15,2,101,10,7.5,10.1,5.80645161290323,60.3686807559818,0.724473944156571,0.454714656634822
29,GIPC1,19,10,49,50,1.9,0.98,7.35483870967742,29.287775812308,0.125320259599879,0.736534499611782
29,NDUFB7,9,4,38,13,2.25,2.92307692307692,3.48387096774194,22.7129689973001,0.703713754339048,0.312286738847033
29,PKN1,24,18,144,99,1.33333333333333,1.45454545454545,9.29032258064516,86.0701983055582,0.797172349424097,0.194928723124545
